control_id        timestamp         packet history    queue delay       rtt delay         packet loss       packet loss rate  xcurr             receive rate      current bandwidth avgInt            currInt           
 0x5649a9f93fe0  , 33959           , 56              , 2.294052        , 124.210411      , 0               , 0.000000        , 2.294052        , 1031938.062500  , 1032456.437500  , 0.000000        , 0                
 0x5649a9f93fe0  , 34459           , 53              , 4.406555        , 128.934052      , 0               , 0.000000        , 4.406555        , 1034306.937500  , 1034306.937500  , 0.000000        , 0                
 0x5649a9f93fe0  , 34959           , 56              , 2.178537        , 126.276375      , 0               , 0.000000        , 2.178537        , 1033351.062500  , 1034306.937500  , 0.000000        , 0                
 0x5649a9f93fe0  , 35461           , 54              , 1.386902        , 131.133072      , 0               , 0.000000        , 1.386902        , 1034475.187500  , 1034475.187500  , 0.000000        , 0                
 0x5649a9f93fe0  , 36059           , 53              , 1.017057        , 130.823288      , 0               , 0.000000        , 1.017057        , 1034626.187500  , 1034626.187500  , 0.000000        , 0                
 0x5649a9f93fe0  , 36561           , 53              , 1.239775        , 122.320343      , 0               , 0.000000        , 1.239775        , 1034205.625000  , 1034626.187500  , 0.000000        , 0                
 0x5649a9f93fe0  , 37061           , 55              , 0.392055        , 125.378906      , 0               , 0.000000        , 0.392055        , 1034623.937500  , 1034626.187500  , 0.000000        , 0                
 0x5649a9f93fe0  , 37657           , 53              , 0.266157        , 123.800323      , 0               , 0.000000        , 0.266157        , 1034821.625000  , 1034821.625000  , 0.000000        , 0                
 0x5649a9f93fe0  , 38159           , 54              , 1.485105        , 127.477028      , 0               , 0.000000        , 1.485105        , 1035493.812500  , 1035493.812500  , 0.000000        , 0                
 0x5649a9f93fe0  , 38660           , 56              , 0.941294        , 122.820259      , 0               , 0.000000        , 0.941294        , 1032306.437500  , 1035493.812500  , 0.000000        , 0                
 0x5649a9f93fe0  , 39261           , 54              , 0.347939        , 128.782974      , 0               , 0.000000        , 0.347939        , 1032247.750000  , 1035493.812500  , 0.000000        , 0                
 0x5649a9f93fe0  , 39857           , 52              , 3.082553        , 129.972809      , 0               , 0.000000        , 3.082553        , 1034231.562500  , 1035493.812500  , 0.000000        , 0                
 0x5649a9f93fe0  , 40360           , 53              , 2.148422        , 128.365173      , 0               , 0.000000        , 2.148422        , 1036288.562500  , 1036288.562500  , 0.000000        , 0                
 0x5649a9f93fe0  , 40961           , 54              , 1.285860        , 116.976463      , 0               , 0.000000        , 1.285860        , 1034387.250000  , 1036288.562500  , 0.000000        , 0                
 0x5649a9f93fe0  , 41559           , 54              , 0.846677        , 123.920570      , 0               , 0.000000        , 0.846677        , 1035834.062500  , 1036288.562500  , 0.000000        , 0                
 0x5649a9f93fe0  , 42059           , 54              , 2.960740        , 128.215042      , 0               , 0.000000        , 2.960740        , 1037272.250000  , 1037272.250000  , 0.000000        , 0                
 0x5649a9f93fe0  , 42560           , 55              , 0.363581        , 118.908714      , 0               , 0.000000        , 0.363581        , 1036455.625000  , 1037272.250000  , 0.000000        , 0                
 0x5649a9f93fe0  , 43061           , 55              , 1.164400        , 133.334061      , 0               , 0.000000        , 1.164400        , 1037085.750000  , 1037272.250000  , 0.000000        , 0                
 0x5649a9f93fe0  , 43659           , 54              , 4.506034        , 132.359680      , 0               , 0.000000        , 4.506034        , 1037401.187500  , 1037401.187500  , 0.000000        , 0                
 0x5649a9f93fe0  , 44160           , 55              , 0.000000        , 126.714928      , 0               , 0.000000        , 0.000000        , 1034205.687500  , 1037401.187500  , 0.000000        , 0                
 0x5649a9f93fe0  , 44661           , 54              , 1.575888        , 122.470505      , 0               , 0.000000        , 1.575888        , 1040139.500000  , 1040139.500000  , 0.000000        , 0                
 0x5649a9f93fe0  , 45161           , 55              , 4.238565        , 131.082031      , 0               , 0.000000        , 4.238565        , 1039247.250000  , 1040139.500000  , 0.000000        , 0                
 0x5649a9f93fe0  , 45761           , 54              , 1.137437        , 134.691071      , 0               , 0.000000        , 1.137437        , 1040274.875000  , 1040274.875000  , 0.000000        , 0                
 0x5649a9f93fe0  , 46360           , 55              , 0.376208        , 129.300247      , 0               , 0.000000        , 0.376208        , 1039032.937500  , 1040274.875000  , 0.000000        , 0                
 0x5649a9f93fe0  , 46960           , 53              , 0.485867        , 130.771530      , 0               , 0.000000        , 0.485867        , 1040273.187500  , 1040274.875000  , 0.000000        , 0                
 0x5649a9f93fe0  , 47460           , 55              , 2.526924        , 129.745346      , 0               , 0.000000        , 2.526924        , 1040276.125000  , 1040276.125000  , 0.000000        , 0                
 0x5649a9f93fe0  , 48060           , 55              , 3.105600        , 126.971069      , 0               , 0.000000        , 3.105600        , 1040204.937500  , 1040276.125000  , 0.000000        , 0                
 0x5649a9f93fe0  , 48561           , 55              , 1.994763        , 127.127235      , 0               , 0.000000        , 1.994763        , 1041182.250000  , 1041182.250000  , 0.000000        , 0                
 0x5649a9f93fe0  , 49159           , 53              , 4.004091        , 129.751831      , 0               , 0.000000        , 4.004091        , 1041528.750000  , 1041528.750000  , 0.000000        , 0                
 0x5649a9f93fe0  , 49759           , 52              , 3.688013        , 130.665451      , 0               , 0.000000        , 3.688013        , 1041597.812500  , 1041597.812500  , 0.000000        , 0                
 0x5649a9f93fe0  , 50259           , 54              , 1.749389        , 129.098953      , 0               , 0.000000        , 1.749389        , 1042026.687500  , 1042026.687500  , 0.000000        , 0                
 0x5649a9f93fe0  , 50760           , 54              , 0.566847        , 128.008774      , 0               , 0.000000        , 0.566847        , 1042208.687500  , 1042208.687500  , 0.000000        , 0                
 0x5649a9f93fe0  , 51260           , 55              , 2.364342        , 130.520340      , 0               , 0.000000        , 2.364342        , 1045810.875000  , 1045810.875000  , 0.000000        , 0                
 0x5649a9f93fe0  , 51860           , 56              , 3.469584        , 129.264359      , 0               , 0.000000        , 3.469584        , 1047317.375000  , 1047317.375000  , 0.000000        , 0                
 0x5649a9f93fe0  , 52458           , 57              , 2.698648        , 128.727921      , 0               , 0.000000        , 2.698648        , 1047482.500000  , 1047482.500000  , 0.000000        , 0                
 0x5649a9f93fe0  , 52960           , 53              , 7.214753        , 130.668335      , 0               , 0.000000        , 7.214753        , 1046356.125000  , 1047482.500000  , 0.000000        , 0                
 0x5649a9f93fe0  , 53560           , 57              , 2.359543        , 134.334152      , 0               , 0.000000        , 2.359543        , 1047557.250000  , 1047557.250000  , 0.000000        , 0                
 0x5649a9f93fe0  , 54159           , 55              , 1.910023        , 135.623566      , 0               , 0.000000        , 1.910023        , 1047475.750000  , 1047557.250000  , 0.000000        , 0                
 0x5649a9f93fe0  , 54660           , 53              , 4.267260        , 128.388519      , 0               , 0.000000        , 4.267260        , 1047020.625000  , 1047557.250000  , 0.000000        , 0                
 0x5649a9f93fe0  , 55160           , 55              , 3.564272        , 124.244736      , 0               , 0.000000        , 3.564272        , 1044774.062500  , 1047557.250000  , 0.000000        , 0                
 0x5649a9f93fe0  , 55660           , 55              , 4.453535        , 125.639847      , 0               , 0.000000        , 4.453535        , 1049022.125000  , 1049022.125000  , 0.000000        , 0                
